,Unnamed: 0,0
9021,9,Redan
9022,10,Solar
9023,11,Oberalp Group
9024,12,ZIBI
9025,13,Universal Fibers
9026,14,Rawlplug
9027,15,GRODNO
9028,16,CDRL
9029,17,Dr Irena Eris
9030,18,Global Cosmed Group
9031,19,AQUAEL
9032,20,LUMEL
9033,21,TOYA
9034,22,Pyramis Group
9035,23,Lubawa
9036,24,Promotech
9037,25,NUCO Creative Color Solutions
9038,26,ZOLIX INSTRUMENTS
9039,27,WOJAS
9040,28,Verona Products Professional
9041,29,Biazet
9042,30,Harper Hygienics
9043,31,Monnari Trade
9044,32,Andrewex
9045,33,ARIADNA
9046,34,Beiersdorf
9047,35,Dramers
9048,36,WITTCHEN
9049,37,Ochnik
9050,38,Miranda
9051,39,RYWAL-RHC
9052,40,Organic Life
9053,41,Pozbud T&R
9054,42,BYTOM
9055,43,Betasoap
9056,44,Magellan
9057,45,Lena Lighting
9058,46,Projprzem
9059,47,Lecce Pen
9060,48,Wadima
9061,49,Protektor
9062,50,Fort Polska
9063,51,Telmor
9064,52,WMfono
9065,53,Cellco
9066,54,Present Time
9067,55,Alter Graf
9068,56,Celma
9069,57,OPTOPOL
9070,58,ATS Display
9071,59,The OVER Group
9072,60,Fundacja Rozwoju Regionu Pierzchnica
9073,61,Alumast
9074,62,ZMM Maxpol
9075,63,Wolle
9076,64,Amefa
9077,65,E&S Industry
9078,66,John Cotton Group
9079,67,Mediacap
9080,68,RabbitRabbit
9081,69,Calamus
9082,70,Kalmet
9083,71,Santi Diving
9084,72,Tomadex
9085,73,JMZ Elektronik - Serwis RTV Kraków
9086,74,Honsen Energy & Resources International
9087,75,Mar-Co
9088,76,Ready
9089,77,Meblosiek
9090,78,Solaris Optics
9091,79,Ec1 Lodz
9092,80,Metamedia Technologies
9093,81,FOR-NET
9094,82,"""MAT BUD Rumia Sp z oo"
9095,83,La Marqueuse
9096,84,ZOOlamp
9097,85,Emanuel Berg
9098,86,Andel Technology Polska Sp Z Oo
9099,87,Rehasense Europe
9100,88,WISAN
9101,89,Hybryd
9102,90,Eder
9103,91,Mart Ceramic
9104,92,Global Tarp
9105,93,TecSolum
9106,94,PSSE Kwidzyn
9107,95,Hertz Systems
9108,96,Key
9109,97,WaterJet
9110,98,BOLARUS
9111,99,Amica
9112,0,Confectii Vaslui
9113,1,MARCONF
9114,2,Pinum Doors&Windows
9115,3,V-TAC Europe
9116,4,Farmec
9117,5,S.C. Tarnava
9118,6,Pielorex
9119,7,Luxten Lighting
9120,8,Interstar Chim
9121,9,Confex
9122,10,Allview
9123,11,Ottorose Rom SRL
9124,12,Südwolle Group
9125,13,Apulum
9126,14,ELECTROARGES
9127,15,Vivre
9128,16,Cristian ABC
9129,17,Optical Disc Solutions (ODS
9130,18,Cemacon
9131,19,Misavan
9132,20,Mantra srl
9133,21,AVITECH Co SRL
9134,22,Sir Safety
9135,23,Master Textil
9136,24,Dina Electronics Srl
9137,25,McCann Romania TV
9138,26,Inspectia Muncii
9139,27,Siderma SA Bucuresti
9140,28,KATTY FASHION SRL
9141,29,Chimopar
9142,30,Lechpol Electronic SRL
9143,31,S.C. IASITEX
9144,32,SC Emailul
9145,33,Asociatia Romana pentru Iluminat
9146,34,Electronics Suport Division SRL
9147,35,Novick
9148,36,Prisum International
9149,37,COZAMIN
9150,38,Media Sud Tv
9151,39,Butic Braov
9152,40,Service Gsm Bucuresti
9153,41,Estetiq Solutions
9154,42,ELBI Electric & Lighting SRL
9155,43,Cattitude Brands
9156,44,Service Gsm Brasov
9157,45,Shiral Tesaturi
9158,46,Deatex Srl
9159,47,Lion Camo Group
9160,48,ALFREDO GRASSI SpA
9161,49,Marquessa
9162,50,AlyShop
9163,51,Rolete interioare Bucuresti
9164,52,NeonLighting
9165,53,Interpart Production SRL
9166,54,Evo Gps
9167,55,ROMNETS
9168,56,United Agencies
9169,57,Textile Blue Wash
9170,58,Luca Global Group SRL
9171,59,Atas Lighting
9172,60,KPT
9173,61,Rollstar
9174,62,Klink Optics SRL
9175,63,Trident Production SRL
9176,64,Cris-Tim
9177,65,Minet Bedding
9178,66,Mattress Machine
9179,67,OFFENSIVE SRL
9180,68,Stei
9181,69,S.C. Metalica
9182,70,Flamura
9183,71,Iason
9184,72,Romanofir
9185,73,Libertatea
9186,74,Flacara
9187,75,Aurora
9188,76,Argos
9189,77,S.C. Favil
9190,78,Napochim
9191,79,CONTED SA Dorohoi
9192,80,Ius
9193,81,S.C. Ior
9194,82,Independenta
9195,83,VES
9196,84,Famos
9197,85,TAMIV
9198,86,Poema
9199,87,Metalica
9200,88,Rhein Vision
9201,89,MediaConcept
9202,90,Limpar
9203,91,RSF Industrie SRL
9204,92,Samsung Plaza
9205,93,Amro Electronic Grup
9206,94,Romlink Invest SRL - GORDIUS
9207,95,Eubio
9208,96,Casaneo Construct
9209,97,E-Lighting Distribution S.R.L
9210,98,Glulam România
9211,99,Total Race Group SRL
9212,0,Elena Furs
9213,1,Electrolux Russia
9214,2,Fabreex Textile Solutions
9215,3,Zenden
9216,4,GRETTA
9217,5,Aleks audio
9218,6,Vasko.RU -
9219,7,Richard Ginori S.r.l
9220,8,Mosoblgaz
9221,9,Shvabe
9222,10,Reserved
9223,11,Kapous Cosmetics
9224,12,?????? ????
9225,13,Crystaltechno
9226,14,Ugurteks
9227,15,ORTGRAPH
9228,16,Style Home
9229,17,Brooms
9230,18,TOSHIBA RUS
9231,19,Prestigio Technologies
9232,20,Elena Furs
9233,21,Electrolux Russia
9234,22,Fabreex Textile Solutions
9235,23,Zenden
9236,24,GRETTA
9237,25,Aleks audio
9238,26,Vasko.RU -
9239,27,Richard Ginori S.r.l
9240,28,Mosoblgaz
9241,29,Shvabe
9242,30,Reserved
9243,31,Kapous Cosmetics
9244,32,?????? ????
9245,33,Crystaltechno
9246,34,Ugurteks
9247,35,ORTGRAPH
9248,36,Style Home
9249,37,Brooms
9250,38,TOSHIBA RUS
9251,39,Prestigio Technologies
9252,40,Mito Color Imaging
9253,41,Sage & Ivy
9254,42,Europa Plus TV
9255,43,Rohaus
9256,44,???? ????????? ? ????????????? ????? Sloovo
9257,45,ELARI
9258,46,Sony Russia
9259,47,Biodesign Group
9260,48,Zaochnik
9261,49,Bentus Laboratories
9262,50,Faberlic
9263,51,Lege Alto
9264,52,S-PRO SYSTEMS
9265,53,Prostoev_NET
9266,54,Blumenthal Print Works
9267,55,FELTEX
9268,56,Makita Russia
9269,57,Gamma Cosmetics
9270,58,OKNO-TV
9271,59,ICONBIT
9272,60,Uvicom
9273,61,INTRON PLUS
9274,62,iKtotam
9275,63,Avesta Project
9276,64,Kazan
9277,65,"???????? ?????: ?????, ???????, ??????????? - National Explorer"
9278,66,Loft Concept
9279,67,Evgeniy Fedorov Atelier
9280,68,Golder Electronics OOO
9281,69,Nestlé
9282,70,Sky Electronics
9283,71,XM FireLine
9284,72,VIV
9285,73,Bestblades
9286,74,T-NANO
9287,75,MOVICOM
9288,76,Konstantin Chaykin
9289,77,Elittech
9290,78,Patriot
9291,79,Avon Beauty Products
9292,80,CET Group Russia
9293,81,NeoPoi 80HD
9294,82,Beauty Istanbul
9295,83,Groundwork
9296,84,AEROGAZ
9297,85,Regional System Projects
9298,86,Lunifera
9299,87,Kema Club
9300,88,Electronic School
9301,89,Kilpi
9302,90,Steellion Building Systems
9303,91,Underwater Communication & Navigation Laboratory
9304,92,LEDeffect
9305,93,AgAuNEWS
9306,94,Wicron
9307,95,ID Solution
9308,96,5N Plus
9309,97,Parvati Records
9310,98,OKNO-AUDIO
9311,99,Bhargava
9312,100,YEU Cosmetics
9313,101,Shatura Wood
9314,102,CTS lighting expert
9315,103,FindYourStampsValue
9316,104,Bezgraniz Couture
9317,105,Desten
9318,106,Garmoniya Sveta Lighting Solutions
9319,107,EnTrade
9320,108,Sartorial
9321,109,Ilgiz Fazulzyanov
9322,110,Trinova
9323,111,MMA Market.Ru
9324,112,GSG Online
9325,113,Light Buro
9326,114,Vision
9327,115,Domenik
9328,116,"LTD ""Futur.bike Kit"
9329,117,???????? ???? ???? Dama Doma
9330,118,Biofarmrus Lls
9331,119,Goldshell
9332,0,Avon
9333,1,Magna Seating
9334,2,SAGA
9335,3,Contobene Jeans
9336,4,Pupin Electronics DOO
9337,5,Grossoptic
9338,6,Metalka Majur Enterprise
9339,7,PS Fashion
9340,8,Fush
9341,9,Naturino Prodavnica Beograd
9342,10,Euroconfort
9343,11,Milan Blagojevic a.d
9344,12,LSDesign
9345,13,NB Celik
9346,14,Miteks a.d
9347,15,Apoteke Ivani
9348,16,Stivex
9349,17,VOX Electronics
9350,18,Pin Servis
9351,19,Esensa
9352,20,Geneko
9353,21,Tis doo
9354,22,Beogrid
9355,23,PREMIL
9356,24,Studio Berar
9357,25,Socks BMD
9358,26,Unior Teos
9359,27,Miteks a.d
9360,28,Napredak a.d
9361,29,Miteks a.d
9362,30,Miteks a.d
9363,31,Kadinjaca a.d
9364,32,Panonija a.d
9365,33,Albus a.d
9366,34,Forlle'd
9367,35,Campanini Textile Machines
9368,36,Tekig-veleteks
9369,37,Salvia Natural Cosmetics
9370,38,Asos NP
9371,39,Dunav a.d. Grocka
9372,40,Mos-av
9373,41,Tan Soft
9374,42,Alexandar Cosmetics
9375,43,Blaacanka a.d
9376,44,Trim d.o.o
9377,45,Napredak a.d
9378,46,Eurotehna 021 DOO
9379,47,Bitanga
9380,48,Gigraphix doo
9381,49,Krokoline
9382,50,GLOBAL GALAX
9383,51,Colossus Technology
9384,52,Adanko
9385,53,Zeljezniacar konfekcija a.d
9386,54,Advanced Technologies Solutions
9387,55,GTS ADRIATIC
9388,56,Trend Cosmetics
9389,57,Art Deco Canvas
9390,58,Šumadija Omega
9391,59,Lightinus
9392,60,ELTON Rasveta
9393,61,Bisi
9394,62,Zoom Fashion
9395,63,WinSoft
9396,64,Fina Tehno
9397,65,Plaza Beauty Center
9398,66,Meva Cosmetics
9399,67,Umetnost a.d
9400,68,Ines Atelier
9401,69,Cvetex
9402,70,TabooSport
9403,71,Maris
9404,72,Purple Rain Cosmetics
9405,73,Oriollo
9406,74,Nenateks
9407,75,Goldhaim
9408,76,Solaja Audio
9409,77,Non Sequitur Productions
9410,78,Novi dom - promet a.d
9411,79,Obua Marko
9412,80,Ono Bikes
9413,81,Acoustic Design Beograd
9414,82,Oruci
9415,83,ESTAR cosmetics
9416,84,Omaya Homme
9417,85,Dk Light
9418,86,Big Plast
9419,87,Iznajmljivanje Ozvuenja
9420,88,Dirigent Acoustics
9421,89,The Golden Spartan
9422,90,Brox Design
9423,91,Zeljezniacar konfekcija a.d
9424,92,Zeljezniacar konfekcija a.d
9425,93,Signalservis a.d
9426,94,Signalservis a.d
9427,95,Srednji Banat a.d
9428,96,Signalservis a.d
9429,97,Signalservis a.d
9430,98,Natom a.d
9431,99,Zeljezniacar konfekcija a.d
9432,0,Evalar
9433,1,OMS
9434,2,"Merina, a.s"
9435,3,OKAY Slovakia
9436,4,"Automotive Group SK, s.r.o"
9437,5,Bamipa
9438,6,Gleistein Ropes
9439,7,Quiltex a. s
9440,8,HUDY
9441,9,DDK-LED Technology Services
9442,10,YAYA Baseball
9443,11,Marker
9444,12,The Ryor
9445,13,LEADER LIGHT
9446,14,AudioPressbox
9447,15,Embraco
9448,16,Optotune
9449,17,Innopharma S.R.O
9450,18,Marcus Industry
9451,19,Muller Textiles
9452,20,Printon
9453,21,Josera
9454,22,EX3EM
9455,23,MERCHYOU
9456,24,MediaTech
9457,25,Alpine Pro
9458,26,Tatralan s.r.o
9459,27,"Whirlpool Slovakia, spol. s r.o"
9460,28,NIBIA s.r.o
9461,29,STATON
9462,30,Vyrtych
9463,31,Boldburg
9464,32,Kpene Kemarok -CC- Ceramic Control sro
9465,33,NEHERA SK
9466,34,Wermaly s.r.o
9467,35,Foxconn Slovakia
9468,36,Kordárna Plus
9469,37,Mint Kremnica
9470,38,Fosali
9471,39,Teesys
9472,40,Refima
9473,41,Slobyt spol sro - interiérové tdio
9474,42,VITAPRODUKT
9475,43,IMP KONTAKT spol. s.r.o
9476,44,"Visions, s.r.o"
9477,45,SEAK
9478,46,Bio-Rom Laboratories
9479,47,REATEK Inflatables
9480,48,Falco Holsters
9481,49,"AGEMSOFT, a.s"
9482,50,KO ilina
9483,51,Geoawesomeness
9484,52,OM Power
9485,53,Racio Export-Import Consulting
9486,54,LED Downlights
9487,55,Vyrtych
9488,56,ITC Group
9489,57,Elvia PRO
9490,58,Dajana Rodriguez
9491,59,Tonfly
9492,60,The MONA PLUS
9493,61,ANTIK Technology
9494,62,Z+M Group
9495,63,Kerex
9496,64,Softissimo
9497,65,JoyMechanix
9498,66,Are Not Sisters
9499,67,"LeNS, spol. s r.o"
9500,68,Ko-lens
9501,69,Tatrapet
9502,70,"Avon Cosmetics, spol. s r.o. (Slovak Republic"
9503,71,Moment Liptov
9504,72,Numizmatika Kremnica
9505,73,Evenit
9506,74,Narimex
9507,75,Ecoheart
9508,76,Lazoet
9509,77,Kompava
9510,78,Hapos
9511,79,Dynascreen
9512,80,ZEDA | Gastro - Hotel - Promo Textil
9513,81,AMI spol. s.r.o
9514,82,LVL Armory
9515,83,Daylight Rental
9516,84,Novesta
9517,85,Treeco
9518,86,DS Systems
9519,87,Profivac
9520,88,VH Cosmetics
9521,89,Nexis Fibers
9522,90,Northfinder
9523,91,Hauerland spol s.r.o
9524,92,HMZ Rádiokomunikácie s.r.o
9525,93,TENDO Sport
9526,94,Kinex
9527,95,Accusonic
9528,96,Lankwitzer Lackfabrik
9529,97,Znovena
9530,98,FuturoLighting
9531,99,"Sketch, s.r.o"
9532,0,Gorenje
9533,1,ELAN SKIS GB
9534,2,Skins
9535,3,Kogast
9536,4,Sensilab
9537,5,Van Heek Textiles
9538,6,Zulu Zion
9539,7,Odeja
9540,8,Tronsmart
9541,9,LUMENIA
9542,10,Tesnila GK
9543,11,Svilanit
9544,12,Trival Antene
9545,13,Violeta
9546,14,Tekstina d.d. Ajdovscina
9547,15,Ursanina
9548,16,Fines
9549,17,FORI Group companies
9550,18,TRO
9551,19,Lumulabs. Made
9552,20,Naturalica International
9553,21,Zoran Markovi Tailpiece
9554,22,Hemptouch
9555,23,Intra Lighting
9556,24,Ultrasonic Audio Technologies
9557,25,Rigo
9558,26,SOLTEC
9559,27,Stalmot & Wolmet
9560,28,Anthron
9561,29,GLE Lighting
9562,30,Tine Slabe
9563,31,jelovica Hise d.o.o
9564,32,Studio Girs Design
9565,33,Kick Ass Bike Plates
9566,34,Nevron
9567,35,Petfood Specialities
9568,36,"Galex, d.d"
9569,37,MIRATI Cosmetics
9570,38,Kambic Metrology
9571,39,Fitoplus
9572,40,AudioLogs Lab
9573,41,Herbas Jasmina Avbar s.p
9574,42,Lili Jolie
9575,43,"Everet International d.o.o., Ljubljana"
9576,44,Armeton
9577,45,The Chipolo
9578,46,Manic drum.com
9579,47,Cos Chem
9580,48,Peter Kus
9581,49,Equa
9582,50,Skin Trick
9583,51,Nelipot
9584,52,Litia Tech
9585,53,Our Space Appliances
9586,54,Kopa
9587,55,Erzetich Audio
9588,56,Unior Devinci
9589,57,IONEX
9590,58,VEGA International
9591,59,Spalding Basketball
9592,60,Qulbix
9593,61,Isla Clay
9594,62,Qubino
9595,63,Alcom
9596,64,HIT PRELESS
9597,65,DPS Europe
9598,66,Your Cockpit
9599,67,Optics Trade
9600,68,Hovercraft
9601,69,BTF
9602,70,"Aroma, restavracija in pizzerija"
9603,71,Luxtella
9604,72,Cajhen
9605,73,Rotobox
9606,74,Madres
9607,75,Valens
9608,76,Prevent & Deloza
9609,77,SIPA Boards
9610,78,Produkt
9611,79,JBTECH Simulation Devices
9612,80,Aqua Viva System
9613,81,ElkoSUN
9614,82,TomTek
9615,83,MOIKA NaturalCosmetics
9616,84,Sandiline
9617,85,SES Lighting
9618,86,Ekostil
9619,87,Fericor
9620,88,Geor
9621,89,Orodja Erhart
9622,90,Riko Team
9623,91,TheAllmytee
9624,92,ABS Utensili S.r.l
9625,93,Tapefor
9626,94,Audio Alto
9627,95,Batagel & Co. d.o.o
9628,96,Houndtribe
9629,97,ZR Speaker Lab
9630,98,Euroton
9631,99,Slomatex
9632,0,Zara
9633,1,Grupo Antolin companies
9634,2,NIVEA
9635,3,MANGO
9636,4,Puig
9637,5,Roca
9638,6,Massimo Dutti
9639,7,Lipotec
9640,8,Vivocord
9641,9,Tous
9642,10,Taurus Group
9643,11,Desigual
9644,12,Affinity
9645,13,Apli Paper Sau
9646,14,Camper
9647,15,Anmar
9648,16,Shelight srl
9649,17,STL S.A.
9650,18,Marina Cotton Club
9651,19,Copreci
9652,20,Iberchem
9653,21,PERSÁN
9654,22,Tempe
9655,23,Festina Group
9656,24,Masiá Ciscar
9657,25,Santander Consumer Finance
9658,26,ITURRI
9659,27,Loewe
9660,28,Amper
9661,29,Laboratorios Maverick
9662,30,Pine
9663,31,Hero Espana
9664,32,Salerm Cosmetics
9665,33,SEDATEX
9666,34,Adolfo Dominguez
9667,35,Grupo Empresarial MAT
9668,36,Suarez Trading Sl
9669,37,Orbea Sociedad Cooperativa
9670,38,VISIONLAB
9671,39,PERFUMES LOEWE
9672,40,Yanbal
9673,41,Krack Zapaterías
9674,42,Calier
9675,43,Svenson
9676,44,ETNIA BARCELONA
9677,45,MASVISIÓN GRUPO ÓPTICO
9678,46,Laboratorios INDAS S.A.U
9679,47,Naturset
9680,48,Ubesol
9681,49,Rnb
9682,50,BlueSun
9683,51,Tejidos Royo
9684,52,Braktec
9685,53,Sesderma
9686,54,FLORENTINO
9687,55,C.E.E. Apta
9688,56,Montibello
9689,57,The MTNG Global Experience
9690,58,Quimi Romar S.L.U
9691,59,Francisco Aragón
9692,60,Eurofragance
9693,61,AR SHELVING
9694,62,Canete
9695,63,Perfums Bachs
9696,64,Idp Lampshades
9697,65,Colomer Leather Group
9698,66,"Curtidos Riba Guixa , S.L.U"
9699,67,Wella Professionals
9700,68,5àsec España
9701,69,ISDIN
9702,70,CoverCar
9703,71,Bella Aurora Labs
9704,72,Proged Group
9705,73,Kardem
9706,74,Embega
9707,75,QUIMICAS ORO
9708,76,Jeanologia
9709,77,Fagor
9710,78,Euroquímica
9711,79,Troll
9712,80,Agrifast
9713,81,Hidalgo's Group
9714,82,Ebaki XXI
9715,83,Egoin
9716,84,Montesa Honda
9717,85,Mirto
9718,86,Sammic
9719,87,Guilford Europe
9720,88,ATACHE
9721,89,Fanal
9722,90,Grupo GP
9723,91,Pedro Miralles
9724,92,Bmat
9725,93,Moonoff
9726,94,Cache Artesanos
9727,95,Eolo Sport Industrias
9728,96,Unitecnic
9729,97,Beissier S.A.U
9730,98,LDA Audio Tech
9731,99,Talleres Pena
9732,0,Ericsson
9733,1,Electrolux
9734,2,Spotify
9735,3,Arjo
9736,4,Thule Group
9737,5,Trelleborg
9738,6,Dometic Group
9739,7,Nobia
9740,8,Axis Communications
9741,9,Nolato
9742,10,Husqvarna
9743,11,Fagerhult Group
9744,12,Klippan
9745,13,Electrolux Home
9746,14,Kicks
9747,15,Nederman
9748,16,Daniel Wellington
9749,17,Lagercrantz Group
9750,18,Midsona
9751,19,OEM International
9752,20,ColArt
9753,21,Hultafors Group
9754,22,DistIT
9755,23,RnB Retail and Brands AB
9756,24,NOTE
9757,25,Gant
9758,26,Restylane
9759,27,Byredo
9760,28,Zound Industries
9761,29,Boras Wafveri
9762,30,Cederroth International
9763,31,Consilium
9764,32,Sectra
9765,33,Galvin Green
9766,34,JLT Mobile Computers
9767,35,Bergs Timber
9768,36,Stadium
9769,37,Ricoh Sverige
9770,38,Texla
9771,39,Isaberg Rapid
9772,40,Bjorn Borg
9773,41,Ur&Penn
9774,42,Hilti Sweden
9775,43,Lyko
9776,44,Line Textile Group
9777,45,Vedum
9778,46,Eric Rahmqvist
9779,47,GERDINS
9780,48,Henri-Lloyd
9781,49,Krusell
9782,50,Polygiene
9783,51,Lager 157
9784,52,Happy Socks
9785,53,Fiber och Elkraft i Norr
9786,54,Colgate-Palmolive Sweden
9787,55,Workwear
9788,56,Sveba Dahlen
9789,57,Hercules Grundl?ggning
9790,58,Mats Skog & Fritid
9791,59,JOB Group
9792,60,Boule Diagnostics
9793,61,Profoto
9794,62,Orthex Group
9795,63,HAGS
9796,64,Lexington
9797,65,North Chemical
9798,66,POC
9799,67,Audio Pro
9800,68,Aspen
9801,69,Skincity
9802,70,Hidealite
9803,71,AEQ
9804,72,Diab
9805,73,Future Eyewear Group
9806,74,Crem International
9807,75,Effnetplattformen
9808,76,Tretorn Sweden
9809,77,Diversey Sweden
9810,78,Stenströms
9811,79,ISADORA
9812,80,Preconal
9813,81,Heliospectra
9814,82,Aqeri
9815,83,NEAB - Nordan Elektriska
9816,84,Ja Sundqvist
9817,85,ASKO
9818,86,Almedahls
9819,87,Morakniv
9820,88,Älmby Entreprenad
9821,89,Mats Fredriksson Bygg
9822,90,Tretti
9823,91,Länsförsäkringar Fastighetsförmedling
9824,92,Werners Maskin
9825,93,Riv & Saneringsgruppen i Sthlm
9826,94,Glimakra
9827,95,Rydahls Elektriska Eftr
9828,96,DITEC International
9829,97,TV Kalmar
9830,98,me&i
9831,99,Traryd Fönster
9832,0,"Swatch Group
www.swatchgroup.com"
9833,1,"Alcon
www.alcon.com"
9834,2,"Givaudan
www.givaudan.com"
9835,3,"Bucher Industries
www.bucherindustries.com"
9836,4,"Phoenix Mecano
www.phoenix-mecano.com"
9837,5,"Conzzeta Management
conzzeta.com"
9838,6,"Oriflame Cosmetics
www.oriflame.com"
9839,7,"Triumph International
triumph.com"
9840,8,"SAURER
www.saurer.com"
9841,9,"Rolex
www.rolex.com"
9842,10,"Weleda
www.weleda.com"
9843,11,"ETA
www.eta.ch"
9844,12,"Audemars Piguet
www.audemarspiguet.com"
9845,13,"TAG Heuer USA
www.tagheuer.com"
9846,14,"V-ZUG
www.vzug.com"
9847,15,"Tecan Group
www.tecan.com"
9848,16,"Jaeger-LeCoultre
www.jaeger-lecoultre.com"
9849,17,"Kardex Remstar
www.kardex.com"
9850,18,"The Worst Case
www.theworstcase.com"
9851,19,"JENE Sagl
www.jene-swiss.com"
9852,20,"Comet Group
www.comet-group.com"
9853,21,"Bucherer
www.bucherer.com"
9854,22,"Calida Group
calidagroup.com"
9855,23,"Breguet
www.breguet.com"
9856,24,"ADB
www.adbglobal.com"
9857,25,"u-blox
www.u-blox.com"
9858,26,"RONDA
www.ronda.ch"
9859,27,"Griesser AG
www.griesser.ch"
9860,28,"Klingelnberg
www.klingelnberg.com"
9861,29,"Meyer Burger
www.meyerburger.com"
9862,30,"Blancpain
www.blancpain.com"
9863,31,"Fassbind Drogerie Parfumerie Reform
www.fassbind.com"
9864,32,"IWC Schaffhausen
www.iwc.com"
9865,33,"Sensirion
www.sensirion.com"
9866,34,"HaslerRail
www.haslerrail.com"
9867,35,"Tissot
tissotwatches.com"
9868,36,"Chopard
www.chopard.com"
9869,37,"Comadur
www.comadur.ch"
9870,38,"International Luxury Group
www.interluxury.com"
9871,39,"BTG
www.btg.com"
9872,40,"Odlo International
www.odlo.com"
9873,41,"Baume & Mercier
www.baume-et-mercier.com"
9874,42,"Micro Crystal AG
www.microcrystal.com"
9875,43,"Elma Electronic
www.elma.com"
9876,44,"Longines Watch Francillon
www.longines.com"
9877,45,"Margreiter AG, HMA Textil
www.margreiter.ch"
9878,46,"RIRI
www.riri.com"
9879,47,"Mwg
mwgag.ch"
9880,48,"KUK Electronic AG
www.kuk.ch"
9881,49,"Suntop Enterprise
www.suntopgroup.com"
9882,50,"JOVIAL Watch
www.jovialwatch.com"
9883,51,"On
www.on-running.com"
9884,52,"KGS DIAMOND
kgs.swiss"
9885,53,"Halag Chemie
www.halagchemie.ch"
9886,54,"BRUDERER
www.bruderer.com"
9887,55,"Schulthess Maschinen
www.schulthess.ch"
9888,56,"Schrer - Linder
www.schaerer-linder.ch"
9889,57,"OPTIC Payerne
www.optic-payerne.ch"
9890,58,"Philips
www.philips.ch"
9891,59,"Silkem Vertriebs
www.silkem.ch"
9892,60,"Akris
www.akris.com"
9893,61,"Avet
www.avet.eu"
9894,62,"Gevartis
www.gevartis.ch"
9895,63,"Luwa Air Engineering
www.luwa.com"
9896,64,"AstorMueller Group (Bugatti & Daniel Hechter Shoes
astormuellergroup.ch"
9897,65,"Urs Twerenbold
www.cstarch.ch"
9898,66,"Roger Dubuis
www.rogerdubuis.com"
9899,67,"CGC Plus
www.cgcplussa.ch"
9900,68,"HUPFER SCHWEIZ
www.hupfer-schweiz.ch"
9901,69,"Dresdensia
dresdensia.ch"
9902,70,"Ryser Optik
ryseroptometrie.ch"
9903,71,"Leutwyler Kühlanlagen
www.kaeltemacher.ch"
9904,72,"Buser Fensterbau
www.buser-fensterbau.ch"
9905,73,"Klin tv
kaelintv.ch"
9906,74,"Bruker Daltonics
www.bruker.ch"
9907,75,"Fertigungscenter Zumbrunn
www.zumbrunn-ag.ch"
9908,76,"Astor Küchen und Möbelbau
astor-kuechen.ch"
9909,77,"B Karch
bkarch.ch"
9910,78,"Kistenfabrik
www.kisten.ch"
9911,79,"Musculus Cosmetics
www.musculusshop.ch"
9912,80,"BLACKOUT
www.blackout.ch"
9913,81,"AK Equine Swiss Spa
ak-equine.com"
9914,82,"Haag-Streit
www.haag-streit.com"
9915,83,"Bematec
www.bematec.ch"
9916,84,"Patek Philippe
www.patek.com"
9917,85,"Musikhaus Bachmann
www.musikhaus-bachmann.ch"
9918,86,"Gby
www.gby.swiss"
9919,87,"Christian Fischbacher
www.fischbacher.com"
9920,88,"PJ Made
www.pj-sa.ch"
9921,89,"Sidefyn Cosmetics
www.sidefyn-cosmetics.ch"
9922,90,"Pelikan Hardcopy Production
mx0.phpag.com"
